"sex","age","region","placesize","depress","income","ls","marital","workab"
"FEMALE",46,"Lodzkie","RURAL AREAS",18,700,"TERRIBLE","MARRIED","NO"
"MALE",23,"Wielkopolskie","URBAN BELOW 20,000",0,1300,"MOSTLY SATISFIED","SINGLE","NO"
"MALE",22,"Mazowieckie","RURAL AREAS",0,1200,"PLEASED","SINGLE","NO"
"FEMALE",53,"Opolskie","RURAL AREAS",8,NA,"PLEASED","MARRIED","NO"
"FEMALE",61,"Dolnoslaskie","URBAN 100,000-200,000",3,1300,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",65,"Mazowieckie","URBAN 100,000-200,000",5,2000,"PLEASED","WIDOWED","NO"
"FEMALE",19,"Podlaskie","RURAL AREAS",0,NA,"DELIGHTED","SINGLE","NO"
"FEMALE",54,"Opolskie","RURAL AREAS",7,3000,"PLEASED","MARRIED","NO"
"FEMALE",76,"Mazowieckie","RURAL AREAS",11,1000,"PLEASED","WIDOWED","NO"
"MALE",79,"Zachodnio-pomorskie","URBAN 200,000-500,000",5,2883,"PLEASED","MARRIED","NO"
"FEMALE",85,"Podlaskie","URBAN BELOW 20,000",7,820,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",71,"Lubuskie","RURAL AREAS",5,600,"MOSTLY DISSATISFIED","WIDOWED","NO"
"FEMALE",62,"Wielkopolskie","URBAN 100,000-200,000",5,700,"PLEASED","MARRIED","NO"
"FEMALE",27,"Mazowieckie","RURAL AREAS",1,1200,"DELIGHTED","MARRIED","NO"
"FEMALE",22,"Podlaskie","RURAL AREAS",0,400,"PLEASED","SINGLE","NO"
"FEMALE",45,"Lubelskie","URBAN 20,000-100,000",2,1500,"PLEASED","DIVORCED","NO"
"MALE",23,"Malopolskie","RURAL AREAS",0,1600,"PLEASED","SINGLE","NO"
"FEMALE",44,"Podkarpackie","RURAL AREAS",2,950,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",61,"Pomorskie","URBAN 20,000-100,000",4,1300,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",35,"Malopolskie","URBAN 500,000 AND OVER",3,400,"DELIGHTED","MARRIED","NO"
"MALE",58,"Warminsko-mazurskie","RURAL AREAS",10,3800,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",36,"Warminsko-mazurskie","RURAL AREAS",0,1100,"PLEASED","MARRIED","NO"
"FEMALE",25,"Warminsko-mazurskie","RURAL AREAS",0,1121,"DELIGHTED","SINGLE","NO"
"MALE",45,"Swietokrzyskie","URBAN 100,000-200,000",1,-8,"PLEASED","MARRIED","NO"
"FEMALE",17,"Lubelskie","URBAN 20,000-100,000",3,NA,"PLEASED","SINGLE","NO"
"FEMALE",26,"Mazowieckie","URBAN 500,000 AND OVER",0,1750,"PLEASED","SINGLE","NO"
"MALE",53,"Opolskie","RURAL AREAS",8,-8,"PLEASED","MARRIED","NO"
"FEMALE",18,"Kujawsko-pomorskie","RURAL AREAS",5,-8,"MOSTLY SATISFIED","SINGLE",NA
"FEMALE",21,"Slaskie","RURAL AREAS",2,NA,"PLEASED","SINGLE",NA
"FEMALE",33,"Zachodnio-pomorskie","URBAN 20,000-100,000",3,4500,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",19,"Pomorskie","RURAL AREAS",0,NA,"MOSTLY SATISFIED","SINGLE",NA
"MALE",28,"Slaskie","URBAN 100,000-200,000",1,-8,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",17,"Malopolskie","RURAL AREAS",4,NA,"MOSTLY SATISFIED","SINGLE",NA
"MALE",69,"Lodzkie","URBAN 500,000 AND OVER",8,1300,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",18,"Opolskie","URBAN BELOW 20,000",0,139,"PLEASED","SINGLE","NO"
"MALE",63,"Dolnoslaskie","URBAN 500,000 AND OVER",11,1400,"MOSTLY SATISFIED","WIDOWED","NO"
"FEMALE",53,"Lodzkie","URBAN BELOW 20,000",3,1500,"PLEASED","MARRIED","NO"
"MALE",20,"Podkarpackie","RURAL AREAS",3,-8,"MOSTLY SATISFIED","SINGLE","NO"
"MALE",64,"Dolnoslaskie","URBAN BELOW 20,000",0,1650,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",56,"Mazowieckie","RURAL AREAS",3,1750,"PLEASED","MARRIED","NO"
"MALE",73,"Mazowieckie","URBAN BELOW 20,000",9,1300,"MIXED","MARRIED","NO"
"FEMALE",68,"Zachodnio-pomorskie","RURAL AREAS",9,900,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",36,"Warminsko-mazurskie","URBAN BELOW 20,000",1,-8,"PLEASED","MARRIED",NA
"MALE",17,"Lodzkie","RURAL AREAS",2,NA,"PLEASED","SINGLE",NA
"FEMALE",37,"Podkarpackie","RURAL AREAS",1,NA,"PLEASED","MARRIED","NO"
"FEMALE",30,"Swietokrzyskie","URBAN BELOW 20,000",2,1300,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",65,"Wielkopolskie","URBAN 100,000-200,000",5,2200,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",28,"Slaskie","URBAN 200,000-500,000",3,3900,"DELIGHTED","SINGLE","NO"
"FEMALE",35,"Slaskie","RURAL AREAS",3,2000,"PLEASED","MARRIED","NO"
"FEMALE",32,"Wielkopolskie","URBAN BELOW 20,000",10,1000,"MIXED","MARRIED","NO"
"MALE",27,"Podlaskie","URBAN 20,000-100,000",2,2000,"MOSTLY SATISFIED","SINGLE","NO"
"MALE",72,"Podkarpackie","RURAL AREAS",5,1500,"PLEASED","MARRIED","NO"
"MALE",78,"Warminsko-mazurskie","RURAL AREAS",14,970,"PLEASED","MARRIED","NO"
"FEMALE",54,"Slaskie","URBAN BELOW 20,000",6,1500,"MIXED","DE FACTO SEPARATED","NO"
"FEMALE",64,"Podlaskie","URBAN 100,000-200,000",11,900,"PLEASED","MARRIED","NO"
"MALE",75,"Warminsko-mazurskie","URBAN 100,000-200,000",6,1509,"PLEASED","WIDOWED","NO"
"FEMALE",35,"Lubelskie","URBAN 20,000-100,000",5,-8,"MOSTLY SATISFIED","DIVORCED","NO"
"MALE",59,"Wielkopolskie","RURAL AREAS",13,1500,"PLEASED","MARRIED","NO"
"FEMALE",63,"Kujawsko-pomorskie","RURAL AREAS",7,-8,"PLEASED","WIDOWED","NO"
"FEMALE",57,"Swietokrzyskie","URBAN 100,000-200,000",5,560,"MIXED","MARRIED","NO"
"FEMALE",81,"Podkarpackie","RURAL AREAS",9,650,"PLEASED","MARRIED","NO"
"MALE",33,"Lodzkie","RURAL AREAS",1,1000,"MOSTLY SATISFIED","SINGLE","NO"
"FEMALE",67,"Malopolskie","URBAN 100,000-200,000",9,1750,"MOSTLY SATISFIED","SINGLE","NO"
"MALE",63,"Dolnoslaskie","URBAN 100,000-200,000",6,1000,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",59,"Podkarpackie","RURAL AREAS",9,800,"PLEASED","MARRIED","NO"
"FEMALE",65,"Mazowieckie","RURAL AREAS",11,700,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",51,"Zachodnio-pomorskie","RURAL AREAS",4,1100,"PLEASED","MARRIED","NO"
"FEMALE",76,"Podkarpackie","URBAN BELOW 20,000",7,810,"MIXED","WIDOWED","NO"
"MALE",50,"Wielkopolskie","RURAL AREAS",3,2000,"PLEASED","MARRIED","NO"
"MALE",80,"Wielkopolskie","RURAL AREAS",8,1330,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",58,"Mazowieckie","RURAL AREAS",5,1200,"PLEASED","MARRIED","NO"
"FEMALE",51,"Lodzkie","RURAL AREAS",0,1500,"PLEASED","MARRIED","NO"
"FEMALE",48,"Lubelskie","RURAL AREAS",4,612,"PLEASED","MARRIED","NO"
"FEMALE",79,"Podkarpackie","RURAL AREAS",9,1600,"PLEASED","WIDOWED","NO"
"MALE",42,"Kujawsko-pomorskie","RURAL AREAS",0,-8,"PLEASED","MARRIED","NO"
"FEMALE",33,"Opolskie","RURAL AREAS",0,NA,"DELIGHTED","MARRIED","NO"
"MALE",71,"Slaskie","URBAN 200,000-500,000",1,3000,"DELIGHTED","MARRIED","NO"
"MALE",63,"Lubelskie","URBAN BELOW 20,000",2,1900,"PLEASED","MARRIED","NO"
"MALE",77,"Zachodnio-pomorskie","URBAN 20,000-100,000",3,900,"PLEASED","MARRIED","NO"
"FEMALE",51,"Warminsko-mazurskie","RURAL AREAS",2,1500,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",61,"Lubelskie","RURAL AREAS",6,740,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",55,"Lodzkie","URBAN 100,000-200,000",6,1500,"MOSTLY DISSATISFIED","MARRIED","NO"
"FEMALE",24,"Malopolskie","URBAN BELOW 20,000",1,-8,"PLEASED","SINGLE",NA
"FEMALE",20,"Malopolskie","RURAL AREAS",1,NA,"MOSTLY SATISFIED","SINGLE",NA
"MALE",22,"Podkarpackie","RURAL AREAS",0,NA,"MOSTLY SATISFIED","SINGLE","NO"
"MALE",37,"Wielkopolskie","RURAL AREAS",1,1500,"MIXED","SINGLE","NO"
"FEMALE",31,"Warminsko-mazurskie","RURAL AREAS",0,-8,"PLEASED","MARRIED",NA
"FEMALE",51,"Mazowieckie","URBAN BELOW 20,000",4,520,"MOSTLY DISSATISFIED","DIVORCED","NO"
"FEMALE",68,"Dolnoslaskie","RURAL AREAS",12,750,"MIXED","MARRIED","NO"
"MALE",76,"Wielkopolskie","RURAL AREAS",8,900,"MIXED","MARRIED","NO"
"FEMALE",51,"Mazowieckie","RURAL AREAS",5,1800,"PLEASED","MARRIED","NO"
"MALE",21,"Malopolskie","URBAN 500,000 AND OVER",0,-8,"PLEASED","SINGLE",NA
"FEMALE",62,"Swietokrzyskie","RURAL AREAS",8,1110,"MIXED","MARRIED","NO"
"MALE",33,"Wielkopolskie","RURAL AREAS",5,1000,"PLEASED","MARRIED","NO"
"MALE",19,"Wielkopolskie","URBAN 100,000-200,000",1,NA,"MOSTLY SATISFIED","SINGLE",NA
"FEMALE",54,"Podkarpackie","URBAN BELOW 20,000",4,1000,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",56,"Kujawsko-pomorskie","RURAL AREAS",2,-8,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",65,"Lubuskie","RURAL AREAS",5,610,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",64,"Dolnoslaskie","URBAN 100,000-200,000",8,1800,"PLEASED","WIDOWED","NO"
"FEMALE",25,"Lubuskie","URBAN BELOW 20,000",0,1200,"PLEASED","SINGLE","NO"
"FEMALE",52,"Dolnoslaskie","URBAN 200,000-500,000",5,1500,"MIXED","MARRIED","NO"
"FEMALE",26,"Lubelskie","URBAN 20,000-100,000",0,2500,"PLEASED","SINGLE","NO"
"MALE",36,"Slaskie","RURAL AREAS",2,3300,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",74,"Warminsko-mazurskie","RURAL AREAS",11,698,"MOSTLY SATISFIED","WIDOWED","NO"
"FEMALE",40,"Mazowieckie","URBAN BELOW 20,000",1,1500,"PLEASED","MARRIED","NO"
"MALE",54,"Swietokrzyskie","URBAN 20,000-100,000",4,1800,"MOSTLY SATISFIED","WIDOWED","NO"
"MALE",19,"Podkarpackie","RURAL AREAS",0,NA,"PLEASED","SINGLE","NO"
"MALE",46,"Dolnoslaskie","URBAN 100,000-200,000",8,-8,"MOSTLY DISSATISFIED","DIVORCED","NO"
"FEMALE",53,"Lubuskie","RURAL AREAS",7,1800,"MIXED","MARRIED","NO"
"FEMALE",25,"Mazowieckie","URBAN BELOW 20,000",0,-8,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",20,"Lubuskie","RURAL AREAS",NA,310,"MOSTLY SATISFIED","SINGLE","NO"
"FEMALE",40,"Pomorskie","RURAL AREAS",7,3000,"MOSTLY SATISFIED","DIVORCED","NO"
"FEMALE",56,"Malopolskie","RURAL AREAS",0,NA,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",52,"Podlaskie","RURAL AREAS",2,-8,"MOSTLY SATISFIED","SINGLE","NO"
"MALE",52,"Pomorskie","RURAL AREAS",0,500,"PLEASED","MARRIED","NO"
"MALE",54,"Wielkopolskie","RURAL AREAS",4,-8,"MIXED","MARRIED","NO"
"MALE",31,"Slaskie","URBAN 20,000-100,000",7,1200,"PLEASED","MARRIED","NO"
"FEMALE",65,"Opolskie","URBAN BELOW 20,000",9,1300,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",31,"Wielkopolskie","RURAL AREAS",1,4500,"MOSTLY SATISFIED","SINGLE","NO"
"FEMALE",57,"Dolnoslaskie","URBAN 100,000-200,000",2,1450,"MIXED","SINGLE","NO"
"FEMALE",18,"Mazowieckie","RURAL AREAS",3,700,"MOSTLY SATISFIED","SINGLE",NA
"FEMALE",65,"Podlaskie","URBAN 20,000-100,000",6,1300,"PLEASED","MARRIED","NO"
"MALE",60,"Lubuskie","RURAL AREAS",7,900,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",40,"Mazowieckie","RURAL AREAS",7,1000,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",47,"Lodzkie","RURAL AREAS",7,NA,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",42,"Mazowieckie","URBAN 100,000-200,000",3,3000,"PLEASED","MARRIED","NO"
"FEMALE",57,"Warminsko-mazurskie","RURAL AREAS",5,250,"MIXED","MARRIED","NO"
"MALE",23,"Pomorskie","URBAN 100,000-200,000",0,1600,"MOSTLY SATISFIED","SINGLE","NO"
"FEMALE",72,"Lodzkie","URBAN BELOW 20,000",3,1200,"PLEASED","MARRIED","NO"
"MALE",30,"Slaskie","URBAN 100,000-200,000",1,2500,"PLEASED","MARRIED","NO"
"MALE",63,"Mazowieckie","URBAN 500,000 AND OVER",5,-8,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",57,"Zachodnio-pomorskie","URBAN 100,000-200,000",7,1200,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",22,"Mazowieckie","URBAN 500,000 AND OVER",0,NA,"MOSTLY SATISFIED","SINGLE",NA
"MALE",36,"Lubelskie","URBAN 100,000-200,000",0,2000,"PLEASED","MARRIED","NO"
"FEMALE",54,"Warminsko-mazurskie","URBAN 200,000-500,000",5,1400,"MOSTLY SATISFIED","WIDOWED","NO"
"FEMALE",53,"Podkarpackie","RURAL AREAS",7,NA,"PLEASED","MARRIED","NO"
"FEMALE",61,"Wielkopolskie","RURAL AREAS",7,400,"PLEASED","MARRIED","NO"
"MALE",80,"Slaskie","URBAN 200,000-500,000",7,1350,"UNHAPPY","MARRIED","NO"
"FEMALE",35,"Warminsko-mazurskie","URBAN BELOW 20,000",3,2000,"PLEASED","MARRIED","NO"
"MALE",44,"Lubelskie","URBAN 20,000-100,000",1,4500,"MIXED","MARRIED","NO"
"MALE",21,"Mazowieckie","URBAN BELOW 20,000",0,NA,"PLEASED","SINGLE",NA
"FEMALE",63,"Kujawsko-pomorskie","URBAN 200,000-500,000",13,1150,"MIXED","DIVORCED","NO"
"FEMALE",53,"Malopolskie","URBAN 100,000-200,000",9,1100,"MIXED","MARRIED","NO"
"MALE",26,"Lodzkie","URBAN 100,000-200,000",3,3900,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",22,"Zachodnio-pomorskie","RURAL AREAS",0,1380,"PLEASED","SINGLE","NO"
"FEMALE",34,"Dolnoslaskie","RURAL AREAS",5,3000,"MIXED","MARRIED","NO"
"MALE",18,"Opolskie","RURAL AREAS",0,1000,"PLEASED","SINGLE","NO"
"MALE",63,"Kujawsko-pomorskie","RURAL AREAS",3,300,"UNHAPPY","DIVORCED","NO"
"FEMALE",50,"Pomorskie","URBAN 100,000-200,000",2,1800,"MOSTLY SATISFIED","WIDOWED","NO"
"FEMALE",46,"Kujawsko-pomorskie","URBAN 20,000-100,000",7,5000,"MOSTLY SATISFIED","DIVORCED","NO"
"MALE",69,"Lodzkie","RURAL AREAS",13,1500,"MIXED","MARRIED","NO"
"FEMALE",54,"Zachodnio-pomorskie","URBAN 100,000-200,000",3,3000,"MOSTLY DISSATISFIED","SINGLE","NO"
"FEMALE",23,"Lubelskie","RURAL AREAS",0,NA,"MOSTLY SATISFIED","SINGLE","NO"
"FEMALE",51,"Dolnoslaskie","URBAN BELOW 20,000",3,1000,"MOSTLY DISSATISFIED","DIVORCED","NO"
"FEMALE",65,"Warminsko-mazurskie","URBAN 200,000-500,000",6,5000,"PLEASED","WIDOWED","NO"
"MALE",79,"Pomorskie","URBAN 20,000-100,000",16,1800,"MIXED","WIDOWED","NO"
"MALE",68,"Mazowieckie","RURAL AREAS",14,980,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",78,"Swietokrzyskie","RURAL AREAS",15,640,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",44,"Malopolskie","RURAL AREAS",1,1500,"DELIGHTED","MARRIED","NO"
"MALE",54,"Lodzkie","URBAN 500,000 AND OVER",1,1750,"MOSTLY DISSATISFIED","DIVORCED","NO"
"FEMALE",36,"Mazowieckie","URBAN 100,000-200,000",4,1000,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",53,"Lodzkie","URBAN 500,000 AND OVER",5,1000,"MOSTLY DISSATISFIED","WIDOWED","NO"
"FEMALE",54,"Mazowieckie","URBAN 100,000-200,000",4,1031,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",78,"Lodzkie","URBAN 100,000-200,000",4,1065,"PLEASED","WIDOWED","NO"
"FEMALE",78,"Wielkopolskie","URBAN 500,000 AND OVER",10,1300,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",51,"Zachodnio-pomorskie","URBAN 20,000-100,000",1,1200,"UNHAPPY","DIVORCED","NO"
"FEMALE",53,"Podkarpackie","URBAN 200,000-500,000",3,700,"PLEASED","MARRIED","NO"
"FEMALE",68,"Wielkopolskie","URBAN 100,000-200,000",11,700,"PLEASED","MARRIED","NO"
"FEMALE",39,"Dolnoslaskie","RURAL AREAS",6,560,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",17,"Lubelskie","URBAN 100,000-200,000",0,NA,"MOSTLY SATISFIED","SINGLE","NO"
"FEMALE",55,"Podlaskie","URBAN 20,000-100,000",5,1450,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",20,"Podkarpackie","RURAL AREAS",2,NA,"MIXED","SINGLE","NO"
"FEMALE",31,"Dolnoslaskie","RURAL AREAS",3,2700,"TERRIBLE","DIVORCED","NO"
"MALE",28,"Kujawsko-pomorskie","URBAN BELOW 20,000",NA,1800,"MOSTLY SATISFIED","SINGLE","NO"
"FEMALE",21,"Wielkopolskie","RURAL AREAS",0,NA,"MOSTLY SATISFIED","SINGLE","NO"
"FEMALE",56,"Lodzkie","URBAN 500,000 AND OVER",0,3500,"MOSTLY SATISFIED","SINGLE","NO"
"MALE",62,"Lubelskie","URBAN 100,000-200,000",2,1500,"PLEASED","MARRIED","NO"
"FEMALE",23,"Warminsko-mazurskie","URBAN 200,000-500,000",2,-8,"MOSTLY SATISFIED","SINGLE","YES"
"MALE",33,"Malopolskie","RURAL AREAS",2,1200,"MOSTLY SATISFIED","SINGLE","NO"
"FEMALE",16,"Slaskie","RURAL AREAS",0,-8,"PLEASED","SINGLE",NA
"FEMALE",40,"Lubelskie","RURAL AREAS",0,450,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",16,"Kujawsko-pomorskie","URBAN BELOW 20,000",NA,-8,"PLEASED","SINGLE",NA
"FEMALE",88,"Lubuskie","URBAN BELOW 20,000",16,950,"MOSTLY SATISFIED","WIDOWED","NO"
"MALE",17,"Mazowieckie","URBAN 100,000-200,000",2,NA,"PLEASED","SINGLE",NA
"MALE",23,"Slaskie","RURAL AREAS",0,1300,"MIXED","SINGLE","NO"
"FEMALE",39,"Dolnoslaskie","RURAL AREAS",4,1300,"PLEASED","MARRIED","NO"
"MALE",76,"Slaskie","RURAL AREAS",9,2400,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",45,"Slaskie","RURAL AREAS",8,1400,"MIXED","SINGLE","NO"
"FEMALE",52,"Mazowieckie","RURAL AREAS",0,-8,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",70,"Dolnoslaskie","URBAN BELOW 20,000",5,1400,"MOSTLY SATISFIED","DIVORCED","NO"
"FEMALE",57,"Lubuskie","RURAL AREAS",6,2000,"MIXED","MARRIED","NO"
"MALE",26,"Podkarpackie","RURAL AREAS",2,NA,"PLEASED","SINGLE","NO"
"FEMALE",54,"Swietokrzyskie","URBAN BELOW 20,000",6,550,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",36,"Swietokrzyskie","URBAN BELOW 20,000",0,-8,"PLEASED","MARRIED","NO"
"FEMALE",69,"Lubelskie","RURAL AREAS",15,700,"PLEASED","MARRIED","NO"
"FEMALE",49,"Opolskie","URBAN 100,000-200,000",4,NA,"PLEASED","MARRIED","NO"
"FEMALE",34,"Warminsko-mazurskie","RURAL AREAS",0,2500,"PLEASED","MARRIED","NO"
"MALE",37,"Wielkopolskie","URBAN 100,000-200,000",1,1200,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",29,"Malopolskie","RURAL AREAS",0,-8,"MOSTLY SATISFIED","SINGLE","NO"
"FEMALE",45,"Pomorskie","RURAL AREAS",10,815,"MIXED","SINGLE",NA
"MALE",59,"Slaskie","URBAN 100,000-200,000",2,3000,"PLEASED","MARRIED","NO"
"MALE",62,"Mazowieckie","URBAN 100,000-200,000",7,1300,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",65,"Slaskie","URBAN 20,000-100,000",8,1540,"PLEASED","MARRIED","NO"
"MALE",24,"Kujawsko-pomorskie","RURAL AREAS",1,1350,"MIXED","SINGLE","NO"
"MALE",19,"Mazowieckie","RURAL AREAS",0,NA,"PLEASED","SINGLE",NA
"FEMALE",60,"Pomorskie","RURAL AREAS",3,1466,"MOSTLY SATISFIED","WIDOWED","NO"
"MALE",37,"Dolnoslaskie","URBAN 100,000-200,000",0,3500,"PLEASED","MARRIED","NO"
"MALE",69,"Lubelskie","URBAN BELOW 20,000",9,2000,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",58,"Slaskie","URBAN 200,000-500,000",2,-8,"PLEASED","MARRIED","NO"
"MALE",47,"Malopolskie","RURAL AREAS",1,1400,"PLEASED","MARRIED","NO"
"MALE",61,"Lubelskie","RURAL AREAS",13,1030,"MOSTLY DISSATISFIED","MARRIED","NO"
"MALE",52,"Mazowieckie","RURAL AREAS",3,1250,"PLEASED","MARRIED","NO"
"FEMALE",59,"Zachodnio-pomorskie","URBAN 200,000-500,000",7,1400,"PLEASED","MARRIED","NO"
"FEMALE",81,"Slaskie","URBAN 20,000-100,000",11,1550,"MOSTLY SATISFIED","WIDOWED",NA
"FEMALE",61,"Pomorskie","URBAN BELOW 20,000",5,1500,"PLEASED","MARRIED","NO"
"MALE",43,"Pomorskie","URBAN 100,000-200,000",1,1600,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",25,"Mazowieckie","RURAL AREAS",1,1700,"MOSTLY SATISFIED","SINGLE","YES"
"MALE",18,"Kujawsko-pomorskie","URBAN 100,000-200,000",2,500,"PLEASED","SINGLE",NA
"FEMALE",51,"Lodzkie","RURAL AREAS",6,450,"PLEASED","MARRIED","NO"
"MALE",25,"Lodzkie","URBAN 500,000 AND OVER",0,1500,"PLEASED","SINGLE","NO"
"FEMALE",41,"Podkarpackie","URBAN BELOW 20,000",2,NA,"PLEASED","MARRIED","NO"
"MALE",50,"Lodzkie","RURAL AREAS",0,4500,"PLEASED","MARRIED","NO"
"FEMALE",66,"Warminsko-mazurskie","URBAN BELOW 20,000",10,2619,"PLEASED","WIDOWED","NO"
"FEMALE",65,"Slaskie","RURAL AREAS",5,-8,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",48,"Podkarpackie","RURAL AREAS",1,1000,"PLEASED","MARRIED","NO"
"MALE",33,"Wielkopolskie","URBAN 100,000-200,000",0,5500,"PLEASED","MARRIED","NO"
"MALE",52,"Opolskie","RURAL AREAS",8,4500,"MOSTLY SATISFIED","MARRIED","YES"
"FEMALE",69,"Wielkopolskie","URBAN 100,000-200,000",11,1600,"PLEASED","MARRIED","NO"
"MALE",72,"Mazowieckie","URBAN 500,000 AND OVER",4,2300,"PLEASED","MARRIED","NO"
"FEMALE",41,"Malopolskie","RURAL AREAS",0,600,"PLEASED","MARRIED","YES"
"MALE",42,"Malopolskie","URBAN 100,000-200,000",0,2100,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",53,"Dolnoslaskie","RURAL AREAS",3,-8,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",54,"Lubelskie","RURAL AREAS",1,800,"PLEASED","MARRIED","NO"
"FEMALE",55,"Lubuskie","RURAL AREAS",5,NA,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",39,"Wielkopolskie","RURAL AREAS",3,5100,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",49,"Lodzkie","RURAL AREAS",4,3000,"MIXED","SINGLE","NO"
"FEMALE",32,"Mazowieckie","URBAN 500,000 AND OVER",0,-8,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",70,"Dolnoslaskie","URBAN 200,000-500,000",5,1600,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",48,"Lubelskie","RURAL AREAS",4,-8,"PLEASED","MARRIED","NO"
"FEMALE",26,"Wielkopolskie","URBAN 100,000-200,000",0,NA,"DELIGHTED","MARRIED","NO"
"FEMALE",20,"Swietokrzyskie","URBAN BELOW 20,000",0,-8,"DELIGHTED","SINGLE","NO"
"FEMALE",54,"Lubelskie","URBAN 100,000-200,000",9,1600,"MOSTLY SATISFIED","DIVORCED","NO"
"FEMALE",28,"Mazowieckie","RURAL AREAS",0,3200,"PLEASED","SINGLE","NO"
"MALE",35,"Lodzkie","RURAL AREAS",1,3000,"PLEASED","MARRIED","NO"
"FEMALE",61,"Lubelskie","URBAN 100,000-200,000",2,1600,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",70,"Warminsko-mazurskie","URBAN 100,000-200,000",14,1360,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",67,"Lubuskie","URBAN 100,000-200,000",10,1400,"MIXED","MARRIED","NO"
"FEMALE",28,"Warminsko-mazurskie","RURAL AREAS",0,-8,"PLEASED","SINGLE","YES"
"MALE",48,"Lodzkie","URBAN 100,000-200,000",6,1200,"MOSTLY DISSATISFIED","DIVORCED","NO"
"MALE",64,"Slaskie","RURAL AREAS",0,1000,"PLEASED","MARRIED","NO"
"MALE",19,"Dolnoslaskie","URBAN 200,000-500,000",0,NA,"PLEASED","SINGLE",NA
"FEMALE",56,"Lubelskie","URBAN 20,000-100,000",11,500,"PLEASED","MARRIED","NO"
"MALE",41,"Opolskie","URBAN 200,000-500,000",6,5000,"PLEASED","MARRIED","NO"
"MALE",41,"Dolnoslaskie","RURAL AREAS",1,NA,"MIXED","MARRIED","NO"
"FEMALE",44,"Podkarpackie","RURAL AREAS",5,1200,"PLEASED","MARRIED","NO"
"MALE",50,"Lubelskie","RURAL AREAS",0,1500,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",57,"Dolnoslaskie","RURAL AREAS",15,800,"UNHAPPY","MARRIED","NO"
"MALE",28,"Wielkopolskie","URBAN 500,000 AND OVER",0,NA,"MOSTLY SATISFIED","SINGLE","NO"
"MALE",84,"Podlaskie","RURAL AREAS",8,840,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",21,"Swietokrzyskie","RURAL AREAS",5,NA,"DELIGHTED","SINGLE","NO"
