"sex","age","region","placesize","depress","income","ls","marital","workab"
"MALE",57,"Wielkopolskie","URBAN 500,000 AND OVER",8,4771,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",40,"Podkarpackie","RURAL AREAS",3,612,"MIXED","WIDOWED","NO"
"MALE",32,"Swietokrzyskie","URBAN BELOW 20,000",0,-8,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",53,"Slaskie","URBAN 200,000-500,000",2,3600,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",25,"Lodzkie","URBAN 500,000 AND OVER",0,1500,"PLEASED","MARRIED","NO"
"MALE",48,"Malopolskie","RURAL AREAS",6,2000,"PLEASED","MARRIED","NO"
"MALE",17,"Lodzkie","RURAL AREAS",1,-8,"MIXED","MARRIED",NA
"MALE",64,"Slaskie","RURAL AREAS",2,-8,"MOSTLY SATISFIED","SINGLE","NO"
"MALE",57,"Swietokrzyskie","RURAL AREAS",8,1600,"PLEASED","MARRIED","NO"
"MALE",63,"Lubelskie","URBAN 20,000-100,000",9,1900,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",53,"Lubuskie","URBAN BELOW 20,000",4,-8,"PLEASED","MARRIED","NO"
"FEMALE",55,"Warminsko-mazurskie","URBAN 200,000-500,000",15,930,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",62,"Swietokrzyskie","URBAN 100,000-200,000",5,1500,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",25,"Wielkopolskie","RURAL AREAS",0,-8,"MOSTLY SATISFIED","SINGLE","NO"
"MALE",22,"Podkarpackie","URBAN 100,000-200,000",0,NA,"PLEASED","SINGLE","NO"
"MALE",90,"Malopolskie","URBAN 500,000 AND OVER",15,1450,"PLEASED","MARRIED",NA
"MALE",57,"Mazowieckie","URBAN 100,000-200,000",11,-8,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",34,"Wielkopolskie","URBAN 100,000-200,000",0,1400,"PLEASED","MARRIED","NO"
"MALE",62,"Mazowieckie","RURAL AREAS",11,800,"PLEASED","MARRIED","NO"
"FEMALE",55,"Zachodnio-pomorskie","URBAN 20,000-100,000",3,2000,"PLEASED","MARRIED","NO"
"FEMALE",65,"Slaskie","URBAN 200,000-500,000",2,3000,"PLEASED","MARRIED","NO"
"MALE",55,"Dolnoslaskie","URBAN 500,000 AND OVER",6,1400,"PLEASED","SINGLE","NO"
"MALE",32,"Podlaskie","RURAL AREAS",4,500,"PLEASED","SINGLE","NO"
"MALE",46,"Swietokrzyskie","URBAN BELOW 20,000",1,-8,"PLEASED","MARRIED","NO"
"FEMALE",51,"Pomorskie","URBAN BELOW 20,000",1,2000,"PLEASED","MARRIED","NO"
"FEMALE",32,"Lubuskie","URBAN BELOW 20,000",0,1500,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",21,"Mazowieckie","URBAN 500,000 AND OVER",2,NA,"PLEASED","MARRIED",NA
"MALE",25,"Zachodnio-pomorskie","URBAN BELOW 20,000",0,600,"PLEASED","SINGLE","NO"
"MALE",32,"Malopolskie","RURAL AREAS",0,3000,"PLEASED","MARRIED","NO"
"FEMALE",86,"Warminsko-mazurskie","URBAN BELOW 20,000",11,1200,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",86,"Slaskie","RURAL AREAS",9,1400,"MOSTLY SATISFIED","WIDOWED","NO"
"MALE",67,"Warminsko-mazurskie","URBAN BELOW 20,000",11,834,"MOSTLY DISSATISFIED","DIVORCED","NO"
"FEMALE",61,"Pomorskie","RURAL AREAS",4,2000,"DELIGHTED","MARRIED","NO"
"FEMALE",44,"Podkarpackie","RURAL AREAS",3,660,"MIXED","MARRIED","NO"
"FEMALE",42,"Pomorskie","URBAN 20,000-100,000",2,2000,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",34,"Wielkopolskie","RURAL AREAS",0,2400,"MIXED","MARRIED","NO"
"MALE",51,"Slaskie","RURAL AREAS",1,1200,"MIXED","MARRIED","NO"
"FEMALE",19,"Slaskie","URBAN BELOW 20,000",3,-8,"PLEASED","SINGLE",NA
"FEMALE",22,"Lodzkie","RURAL AREAS",0,1300,"MOSTLY SATISFIED","SINGLE","NO"
"MALE",76,"Warminsko-mazurskie","RURAL AREAS",13,1200,"PLEASED","MARRIED","NO"
"MALE",55,"Podlaskie","RURAL AREAS",2,3000,"MOSTLY SATISFIED","SINGLE","NO"
"MALE",31,"Lodzkie","URBAN BELOW 20,000",3,1800,"PLEASED","MARRIED","NO"
"MALE",16,"Slaskie","URBAN 20,000-100,000",NA,NA,"PLEASED","SINGLE",NA
"MALE",33,"Mazowieckie","URBAN 500,000 AND OVER",1,-8,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",16,"Slaskie","URBAN 200,000-500,000",0,-8,"PLEASED","SINGLE","NO"
"MALE",26,"Wielkopolskie","URBAN BELOW 20,000",1,1800,"MIXED","MARRIED","NO"
"FEMALE",75,"Pomorskie","RURAL AREAS",8,1000,"PLEASED","MARRIED","NO"
"FEMALE",56,"Mazowieckie","RURAL AREAS",2,-8,"PLEASED","SINGLE","NO"
"FEMALE",70,"Swietokrzyskie","URBAN 20,000-100,000",5,560,"MOSTLY DISSATISFIED","MARRIED","NO"
"FEMALE",72,"Mazowieckie","URBAN 500,000 AND OVER",10,1500,"MIXED","MARRIED","NO"
"FEMALE",53,"Malopolskie","URBAN BELOW 20,000",6,1200,"PLEASED","DIVORCED","NO"
"MALE",36,"Malopolskie","URBAN 100,000-200,000",2,3500,"PLEASED","MARRIED","NO"
"MALE",28,"Warminsko-mazurskie","URBAN 200,000-500,000",0,-8,"PLEASED","MARRIED","NO"
"MALE",65,"Warminsko-mazurskie","RURAL AREAS",1,1800,"MOSTLY SATISFIED","SINGLE","NO"
"MALE",77,"Zachodnio-pomorskie","URBAN 200,000-500,000",8,1150,"PLEASED","MARRIED","NO"
"MALE",62,"Podlaskie","RURAL AREAS",3,2000,"PLEASED","MARRIED","NO"
"MALE",60,"Slaskie","RURAL AREAS",7,1600,"MOSTLY SATISFIED","DIVORCED","NO"
"FEMALE",70,"Pomorskie","RURAL AREAS",7,950,NA,"WIDOWED","NO"
"MALE",19,"Mazowieckie","RURAL AREAS",0,NA,"PLEASED","SINGLE",NA
"MALE",41,"Opolskie","RURAL AREAS",12,-8,"MIXED","MARRIED","NO"
"FEMALE",52,"Pomorskie","RURAL AREAS",0,NA,"TERRIBLE","MARRIED","NO"
"FEMALE",70,"Podkarpackie","RURAL AREAS",11,-8,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",46,"Lubelskie","RURAL AREAS",6,1200,"MIXED","MARRIED","NO"
"MALE",58,"Slaskie","URBAN 20,000-100,000",3,-8,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",50,"Kujawsko-pomorskie","RURAL AREAS",2,2000,"MOSTLY SATISFIED","WIDOWED","NO"
"MALE",56,"Lodzkie","URBAN 500,000 AND OVER",9,-8,"MIXED","DIVORCED","NO"
"FEMALE",42,"Swietokrzyskie","RURAL AREAS",1,-8,"MIXED","MARRIED","NO"
"MALE",22,"Pomorskie","URBAN 100,000-200,000",2,NA,"PLEASED","SINGLE",NA
"MALE",61,"Mazowieckie","RURAL AREAS",4,1920,"PLEASED","MARRIED","NO"
"FEMALE",70,"Pomorskie","URBAN BELOW 20,000",8,-8,"PLEASED","MARRIED","NO"
"FEMALE",49,"Zachodnio-pomorskie","RURAL AREAS",3,1400,"MIXED","SINGLE","NO"
"MALE",37,"Podkarpackie","RURAL AREAS",0,1200,"PLEASED","MARRIED","NO"
"FEMALE",20,"Wielkopolskie","RURAL AREAS",4,NA,"MOSTLY SATISFIED","SINGLE",NA
"FEMALE",61,"Slaskie","URBAN 20,000-100,000",0,-8,"MOSTLY SATISFIED","WIDOWED","NO"
"MALE",41,"Opolskie","RURAL AREAS",4,3300,"PLEASED","DIVORCED","YES"
"FEMALE",39,"Mazowieckie","RURAL AREAS",3,NA,"MIXED","WIDOWED",NA
"FEMALE",56,"Kujawsko-pomorskie","URBAN BELOW 20,000",NA,1100,"MIXED","DIVORCED","NO"
"FEMALE",65,"Wielkopolskie","URBAN BELOW 20,000",7,1000,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",51,"Zachodnio-pomorskie","RURAL AREAS",4,2100,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",38,"Dolnoslaskie","RURAL AREAS",1,1900,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",16,"Mazowieckie","RURAL AREAS",4,-8,"MOSTLY SATISFIED","SINGLE",NA
"FEMALE",31,"Dolnoslaskie","RURAL AREAS",4,1000,"MOSTLY SATISFIED","SINGLE",NA
"MALE",41,"Podlaskie","RURAL AREAS",4,200,"MIXED","SINGLE","NO"
"FEMALE",70,"Kujawsko-pomorskie","URBAN BELOW 20,000",5,750,"MOSTLY SATISFIED","WIDOWED","NO"
"FEMALE",55,"Swietokrzyskie","URBAN 20,000-100,000",0,1111,"PLEASED","MARRIED","NO"
"MALE",59,"Slaskie","RURAL AREAS",6,1500,"MIXED","MARRIED","NO"
"MALE",42,"Malopolskie","RURAL AREAS",0,1400,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",56,"Wielkopolskie","URBAN 100,000-200,000",8,600,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",46,"Slaskie","URBAN 100,000-200,000",6,NA,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",17,"Mazowieckie","RURAL AREAS",0,NA,"PLEASED","SINGLE",NA
"FEMALE",64,"Pomorskie","URBAN 20,000-100,000",7,1300,NA,"MARRIED","NO"
"MALE",26,"Lodzkie","URBAN 500,000 AND OVER",0,1500,"PLEASED","SINGLE","NO"
"FEMALE",45,"Wielkopolskie","RURAL AREAS",0,2000,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",19,"Kujawsko-pomorskie","URBAN 20,000-100,000",0,NA,"DELIGHTED","MARRIED",NA
"MALE",16,"Swietokrzyskie","RURAL AREAS",1,-8,"MOSTLY SATISFIED","SINGLE","NO"
"MALE",58,"Kujawsko-pomorskie","URBAN BELOW 20,000",1,600,"PLEASED","WIDOWED","NO"
"FEMALE",53,"Opolskie","RURAL AREAS",0,-8,"PLEASED","MARRIED","YES"
"FEMALE",50,"Warminsko-mazurskie","URBAN 100,000-200,000",9,1200,"PLEASED","MARRIED","NO"
"MALE",74,"Wielkopolskie","RURAL AREAS",10,940,"DELIGHTED","MARRIED","NO"
"FEMALE",36,"Lodzkie","URBAN 500,000 AND OVER",0,2800,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",32,"Wielkopolskie","URBAN 100,000-200,000",0,1300,"DELIGHTED","MARRIED","NO"
"FEMALE",21,"Pomorskie","RURAL AREAS",0,640,"PLEASED","SINGLE","NO"
"MALE",63,"Pomorskie","URBAN 100,000-200,000",7,1300,"MIXED","MARRIED","NO"
"FEMALE",60,"Mazowieckie","RURAL AREAS",3,1460,"PLEASED","MARRIED","NO"
"FEMALE",53,"Mazowieckie","URBAN 500,000 AND OVER",2,2800,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",22,"Dolnoslaskie","URBAN 100,000-200,000",5,-8,"PLEASED","SINGLE",NA
"MALE",61,"Dolnoslaskie","URBAN 100,000-200,000",6,NA,"UNHAPPY","MARRIED","NO"
"FEMALE",53,"Pomorskie","URBAN 100,000-200,000",3,3500,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",22,"Kujawsko-pomorskie","URBAN 20,000-100,000",15,NA,"MOSTLY SATISFIED","SINGLE","NO"
"MALE",29,"Dolnoslaskie","URBAN 200,000-500,000",0,3500,"DELIGHTED","SINGLE","YES"
"MALE",54,"Slaskie","RURAL AREAS",2,2000,"MOSTLY DISSATISFIED","SINGLE","NO"
"MALE",46,"Dolnoslaskie","URBAN BELOW 20,000",4,-8,"MIXED",NA,"NO"
"MALE",56,"Dolnoslaskie","RURAL AREAS",0,-8,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",69,"Lubelskie","RURAL AREAS",9,740,"MIXED","SINGLE","NO"
"FEMALE",64,"Mazowieckie","RURAL AREAS",14,790,"MIXED","MARRIED","NO"
"FEMALE",38,"Zachodnio-pomorskie","RURAL AREAS",2,2000,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",75,"Dolnoslaskie","URBAN BELOW 20,000",10,1775,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",57,"Lodzkie","URBAN 100,000-200,000",8,NA,"MIXED","WIDOWED","NO"
"MALE",83,"Mazowieckie","URBAN BELOW 20,000",8,3450,"MIXED","WIDOWED","NO"
"FEMALE",57,"Lubelskie","URBAN 100,000-200,000",10,1229,"MIXED","MARRIED","NO"
"FEMALE",49,"Lubelskie","URBAN 20,000-100,000",1,2000,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",50,"Podlaskie","RURAL AREAS",0,1500,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",17,"Mazowieckie","RURAL AREAS",4,NA,"MOSTLY SATISFIED","SINGLE",NA
"MALE",55,"Wielkopolskie","URBAN 100,000-200,000",4,1500,"PLEASED","MARRIED","NO"
"MALE",74,"Podkarpackie","URBAN 100,000-200,000",8,1000,"PLEASED","MARRIED","NO"
"MALE",25,"Lodzkie","RURAL AREAS",0,-8,"PLEASED","SINGLE","YES"
"MALE",80,"Malopolskie","URBAN 100,000-200,000",9,800,"MOSTLY SATISFIED","WIDOWED","NO"
"MALE",44,"Slaskie","URBAN 200,000-500,000",7,4771,"PLEASED","MARRIED","NO"
"MALE",36,"Kujawsko-pomorskie","RURAL AREAS",0,2000,"PLEASED","MARRIED","NO"
"FEMALE",40,"Wielkopolskie","URBAN 200,000-500,000",0,NA,"MIXED","DIVORCED","NO"
"FEMALE",75,"Mazowieckie","URBAN BELOW 20,000",7,1300,"PLEASED","WIDOWED","NO"
"FEMALE",55,"Slaskie","URBAN 20,000-100,000",1,540,"MOSTLY SATISFIED","WIDOWED","NO"
"FEMALE",60,"Wielkopolskie","URBAN BELOW 20,000",16,850,"MIXED","MARRIED","NO"
"MALE",33,"Wielkopolskie","RURAL AREAS",0,2200,"PLEASED","MARRIED","NO"
"FEMALE",17,"Mazowieckie","RURAL AREAS",15,-8,"MOSTLY SATISFIED","SINGLE",NA
"MALE",54,"Warminsko-mazurskie","RURAL AREAS",8,-8,"MIXED","MARRIED","NO"
"MALE",59,"Slaskie","RURAL AREAS",10,2000,"MOSTLY SATISFIED","SINGLE","NO"
"MALE",44,"Dolnoslaskie","RURAL AREAS",3,2500,"PLEASED","MARRIED","NO"
"FEMALE",32,"Kujawsko-pomorskie","URBAN 200,000-500,000",4,-8,"PLEASED","MARRIED","NO"
"MALE",20,"Lubelskie","URBAN 100,000-200,000",9,-8,"MOSTLY DISSATISFIED","SINGLE","NO"
"FEMALE",82,"Kujawsko-pomorskie","RURAL AREAS",15,1100,"MIXED","WIDOWED","NO"
"MALE",81,"Malopolskie","URBAN 100,000-200,000",6,900,"MOSTLY SATISFIED","WIDOWED","NO"
"FEMALE",67,"Wielkopolskie","RURAL AREAS",10,680,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",78,"Lodzkie","RURAL AREAS",9,900,"MOSTLY SATISFIED","WIDOWED","NO"
"FEMALE",53,"Slaskie","RURAL AREAS",4,NA,"MIXED","MARRIED","NO"
"FEMALE",50,"Lodzkie","RURAL AREAS",0,1300,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",64,"Lubelskie","RURAL AREAS",7,740,"PLEASED","MARRIED","NO"
"FEMALE",84,"Kujawsko-pomorskie","RURAL AREAS",NA,910,"MIXED","WIDOWED","NO"
"FEMALE",89,"Warminsko-mazurskie","URBAN 100,000-200,000",7,1000,"MIXED","WIDOWED",NA
"FEMALE",81,"Podlaskie","RURAL AREAS",15,980,"MOSTLY DISSATISFIED","WIDOWED","NO"
"FEMALE",41,"Zachodnio-pomorskie","URBAN BELOW 20,000",4,1200,"MOSTLY DISSATISFIED","DIVORCED","NO"
"FEMALE",70,"Malopolskie","RURAL AREAS",7,900,"MOSTLY SATISFIED","DIVORCED","NO"
"FEMALE",59,"Swietokrzyskie","RURAL AREAS",14,1200,"MOSTLY DISSATISFIED","DIVORCED","NO"
"FEMALE",45,"Wielkopolskie","RURAL AREAS",0,350,"PLEASED","MARRIED","NO"
"MALE",56,"Wielkopolskie","RURAL AREAS",3,2600,"PLEASED","MARRIED","NO"
"FEMALE",89,"Pomorskie","URBAN 100,000-200,000",11,1700,"PLEASED","WIDOWED","NO"
"FEMALE",57,"Lubelskie","RURAL AREAS",3,NA,"PLEASED","MARRIED","NO"
"FEMALE",59,"Slaskie","RURAL AREAS",8,-8,"MIXED","MARRIED","NO"
"FEMALE",59,"Opolskie","URBAN 100,000-200,000",8,1500,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",52,"Lubelskie","URBAN 20,000-100,000",3,-8,"MOSTLY SATISFIED","DIVORCED","NO"
"FEMALE",49,"Slaskie","URBAN 100,000-200,000",4,600,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",38,"Lubuskie","URBAN 200,000-500,000",1,2500,"PLEASED","MARRIED","NO"
"MALE",27,"Kujawsko-pomorskie","RURAL AREAS",3,-8,"MOSTLY SATISFIED","SINGLE",NA
"FEMALE",70,"Kujawsko-pomorskie","URBAN 20,000-100,000",7,2400,"MOSTLY SATISFIED","WIDOWED","NO"
"MALE",52,"Kujawsko-pomorskie","URBAN 20,000-100,000",11,1800,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",26,"Slaskie","URBAN 100,000-200,000",0,2500,"PLEASED","MARRIED","NO"
"MALE",57,"Podkarpackie","RURAL AREAS",3,NA,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",71,"Podkarpackie","RURAL AREAS",15,800,"MIXED","MARRIED","NO"
"MALE",60,"Malopolskie","URBAN BELOW 20,000",12,860,"DELIGHTED","MARRIED","NO"
"MALE",84,"Swietokrzyskie","URBAN 100,000-200,000",7,1500,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",59,"Malopolskie","RURAL AREAS",7,600,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",55,"Slaskie","RURAL AREAS",7,NA,"PLEASED","MARRIED","NO"
"MALE",51,"Slaskie","RURAL AREAS",5,-8,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",50,"Lubelskie","RURAL AREAS",2,1000,"PLEASED","MARRIED","NO"
"MALE",55,"Podkarpackie","URBAN 100,000-200,000",1,1900,"PLEASED","MARRIED","NO"
"FEMALE",39,"Podkarpackie","RURAL AREAS",0,-8,"MOSTLY SATISFIED","WIDOWED","YES"
"FEMALE",58,"Warminsko-mazurskie","URBAN 100,000-200,000",2,890,"MOSTLY SATISFIED","DIVORCED","NO"
"MALE",24,"Wielkopolskie","RURAL AREAS",0,1800,"DELIGHTED","SINGLE","NO"
"FEMALE",35,"Kujawsko-pomorskie","RURAL AREAS",0,3000,"PLEASED","MARRIED","NO"
"FEMALE",78,"Zachodnio-pomorskie","URBAN 100,000-200,000",13,850,"MOSTLY SATISFIED","WIDOWED","NO"
"MALE",27,"Swietokrzyskie","URBAN 20,000-100,000",0,6000,"PLEASED","SINGLE","NO"
"MALE",26,"Kujawsko-pomorskie","URBAN BELOW 20,000",6,NA,"MIXED","SINGLE",NA
"FEMALE",27,"Podkarpackie","URBAN 100,000-200,000",9,1200,"PLEASED","SINGLE","NO"
"FEMALE",36,"Kujawsko-pomorskie","RURAL AREAS",1,2500,"MOSTLY SATISFIED","SINGLE","NO"
"MALE",44,"Mazowieckie","RURAL AREAS",2,2500,"PLEASED","MARRIED","NO"
"MALE",65,"Lubelskie","RURAL AREAS",7,1100,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",44,"Malopolskie","RURAL AREAS",1,1400,"DELIGHTED","MARRIED","YES"
"FEMALE",74,"Lodzkie","URBAN 500,000 AND OVER",15,1050,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",20,"Lubuskie","RURAL AREAS",0,2000,"PLEASED","SINGLE","NO"
"MALE",34,"Dolnoslaskie","URBAN 500,000 AND OVER",0,6000,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",47,"Lubelskie","RURAL AREAS",3,650,"PLEASED","MARRIED","NO"
"MALE",69,"Dolnoslaskie","RURAL AREAS",9,2000,"PLEASED","WIDOWED","NO"
"MALE",19,"Malopolskie","RURAL AREAS",0,NA,"PLEASED","SINGLE",NA
"MALE",41,"Opolskie","URBAN 200,000-500,000",3,5000,"PLEASED","MARRIED","NO"
"FEMALE",51,"Malopolskie","URBAN 500,000 AND OVER",0,1500,"PLEASED","MARRIED","NO"
"MALE",55,"Podkarpackie","URBAN BELOW 20,000",1,1500,"PLEASED","MARRIED","NO"
"MALE",71,"Podlaskie","RURAL AREAS",10,1000,"MIXED","WIDOWED","NO"
"FEMALE",44,"Slaskie","RURAL AREAS",6,2100,"DELIGHTED","MARRIED","NO"
"MALE",50,"Swietokrzyskie","RURAL AREAS",6,400,"MOSTLY DISSATISFIED","DIVORCED","NO"
"MALE",66,"Malopolskie","RURAL AREAS",6,1800,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",34,"Slaskie","RURAL AREAS",4,-8,"MOSTLY SATISFIED","WIDOWED","NO"
"MALE",80,"Mazowieckie","RURAL AREAS",11,NA,"MOSTLY DISSATISFIED","SINGLE",NA
"FEMALE",63,"Pomorskie","URBAN 100,000-200,000",12,1300,"MIXED","WIDOWED","NO"
"MALE",55,"Podkarpackie","RURAL AREAS",4,2500,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",78,"Kujawsko-pomorskie","RURAL AREAS",13,850,"PLEASED","WIDOWED","NO"
"FEMALE",78,"Podlaskie","RURAL AREAS",14,680,"MIXED","WIDOWED","NO"
"FEMALE",17,"Lodzkie","RURAL AREAS",4,-8,"MOSTLY SATISFIED","SINGLE",NA
"FEMALE",66,"Podkarpackie","RURAL AREAS",6,800,"MIXED","SINGLE","NO"
"FEMALE",54,"Malopolskie","RURAL AREAS",4,1800,"MIXED","DIVORCED","NO"
"MALE",72,"Kujawsko-pomorskie","URBAN 100,000-200,000",17,-8,"PLEASED","MARRIED","NO"
"MALE",57,"Opolskie","RURAL AREAS",4,1300,"PLEASED","MARRIED","NO"
"MALE",26,"Malopolskie","RURAL AREAS",0,-8,"DELIGHTED","SINGLE","YES"
"FEMALE",23,"Lodzkie","URBAN 100,000-200,000",0,1000,"MOSTLY SATISFIED","SINGLE","NO"
"FEMALE",29,"Warminsko-mazurskie","URBAN 200,000-500,000",8,2645,"MOSTLY DISSATISFIED","MARRIED","YES"
"MALE",28,"Kujawsko-pomorskie","URBAN BELOW 20,000",NA,3900,"PLEASED","SINGLE","NO"
"FEMALE",74,"Malopolskie","RURAL AREAS",11,1281,"PLEASED","MARRIED","NO"
"FEMALE",38,"Opolskie","RURAL AREAS",2,NA,"DELIGHTED","MARRIED","NO"
"MALE",61,"Pomorskie","URBAN 20,000-100,000",3,1200,"PLEASED","MARRIED","NO"
"FEMALE",63,"Slaskie","URBAN 200,000-500,000",3,3000,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",25,"Swietokrzyskie","RURAL AREAS",2,-8,"MIXED","DE FACTO SEPARATED","NO"
"MALE",58,"Pomorskie","URBAN 100,000-200,000",0,-8,"MIXED","MARRIED","NO"
"FEMALE",46,"Slaskie","RURAL AREAS",6,2000,"MIXED","SINGLE","NO"
"MALE",45,"Dolnoslaskie","URBAN 100,000-200,000",6,5000,"PLEASED","MARRIED","NO"
"MALE",33,"Dolnoslaskie","URBAN 200,000-500,000",1,2500,"DELIGHTED","MARRIED","NO"
"FEMALE",80,"Kujawsko-pomorskie","RURAL AREAS",7,800,"PLEASED","WIDOWED","NO"
"FEMALE",82,"Mazowieckie","RURAL AREAS",9,NA,"MIXED","MARRIED",NA
"FEMALE",29,"Mazowieckie","RURAL AREAS",1,3000,"MOSTLY SATISFIED","SINGLE","NO"
"FEMALE",18,"Malopolskie","RURAL AREAS",2,NA,"MOSTLY SATISFIED","SINGLE",NA
"FEMALE",38,"Warminsko-mazurskie","URBAN BELOW 20,000",1,1096,"MOSTLY SATISFIED","WIDOWED","NO"
"FEMALE",66,"Wielkopolskie","URBAN 100,000-200,000",5,1100,"PLEASED","MARRIED","NO"
"MALE",66,"Wielkopolskie","URBAN 100,000-200,000",17,1300,"MIXED","MARRIED","NO"
"FEMALE",56,"Mazowieckie","RURAL AREAS",6,-8,"PLEASED","MARRIED","NO"
"MALE",56,"Lodzkie","URBAN 500,000 AND OVER",2,2000,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",63,"Pomorskie","URBAN 20,000-100,000",10,1900,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",25,"Lubelskie","RURAL AREAS",0,NA,"MOSTLY DISSATISFIED","SINGLE","NO"
"MALE",21,"Mazowieckie","RURAL AREAS",9,3160,"MIXED","SINGLE",NA
"FEMALE",18,"Kujawsko-pomorskie","URBAN 100,000-200,000",4,-8,"PLEASED","SINGLE",NA
"MALE",29,"Mazowieckie","RURAL AREAS",3,2000,"PLEASED","MARRIED","NO"
"FEMALE",46,"Mazowieckie","RURAL AREAS",0,500,"MOSTLY SATISFIED","SINGLE","NO"
"FEMALE",46,"Swietokrzyskie","RURAL AREAS",4,1000,"PLEASED","MARRIED","NO"
"MALE",45,"Lubuskie","RURAL AREAS",2,2700,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",49,"Slaskie","RURAL AREAS",0,2200,"MOSTLY SATISFIED","DIVORCED","NO"
"MALE",56,"Pomorskie","URBAN 100,000-200,000",2,550,"MIXED","DIVORCED","NO"
"MALE",53,"Lodzkie","RURAL AREAS",0,1800,"PLEASED","WIDOWED","NO"
"FEMALE",47,"Pomorskie","RURAL AREAS",1,1350,"UNHAPPY","MARRIED","NO"
"FEMALE",37,"Malopolskie","URBAN 500,000 AND OVER",3,2000,"PLEASED","MARRIED","NO"
"MALE",25,"Swietokrzyskie","RURAL AREAS",1,NA,"PLEASED","SINGLE","NO"
"MALE",19,"Malopolskie","RURAL AREAS",3,-8,"PLEASED","SINGLE",NA
"MALE",80,"Malopolskie","URBAN BELOW 20,000",15,-8,"MOSTLY SATISFIED","WIDOWED",NA
"MALE",75,"Podkarpackie","URBAN 100,000-200,000",4,1800,"PLEASED","MARRIED","NO"
"MALE",23,"Opolskie","RURAL AREAS",0,1000,"MOSTLY SATISFIED","SINGLE","NO"
"MALE",75,"Pomorskie","URBAN 20,000-100,000",4,1597,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",56,"Lodzkie","RURAL AREAS",7,600,"MOSTLY SATISFIED","DIVORCED","NO"
"MALE",20,"Podlaskie","URBAN BELOW 20,000",0,NA,"MIXED","SINGLE","NO"
"MALE",52,"Kujawsko-pomorskie","URBAN 100,000-200,000",NA,2200,"PLEASED","MARRIED","NO"
"MALE",65,"Wielkopolskie","URBAN BELOW 20,000",2,2000,"PLEASED","MARRIED","NO"
"MALE",49,"Zachodnio-pomorskie","RURAL AREAS",4,2000,"PLEASED","MARRIED","YES"
"MALE",63,"Dolnoslaskie","RURAL AREAS",2,2000,"PLEASED","MARRIED","NO"
"FEMALE",60,"Dolnoslaskie","URBAN BELOW 20,000",1,1800,"MIXED","MARRIED","NO"
"FEMALE",81,"Mazowieckie","URBAN BELOW 20,000",7,1300,"PLEASED","WIDOWED","NO"
"MALE",30,"Wielkopolskie","RURAL AREAS",7,2000,"MOSTLY SATISFIED","SINGLE","NO"
"FEMALE",58,"Warminsko-mazurskie","URBAN 100,000-200,000",1,1400,"MIXED","MARRIED","NO"
